Date,Open,High,Low,Close,Adj Close,Volume,vh,vl,vc,open_s,Adj Close_s,volume_s,vh_roll_7,vh_roll_14,vh_roll_30,vl_roll_7,vl_roll_14,vl_roll_30,vc_roll_7,vc_roll_14,vc_roll_30,open_s_roll_7,open_s_roll_14,open_s_roll_30,Adj Close_s_roll_7,Adj Close_s_roll_14,Adj Close_s_roll_30,volume_s_roll_7,volume_s_roll_14,volume_s_roll_30
2000-01-04,11.6063,11.7451,11.5974,11.6663,4.887319000000001,235786.0,1.0119590222551547,0.9992331750859448,1.0051696061621707,,,,1.0123439917540822,1.0135160306039042,1.0127152427685278,0.994889162438224,0.993786235158858,0.993489214624571,1.0044607894683442,1.0056004752929495,1.005526452243285,0.04514285714285725,0.07172857142857149,0.06970000000000004,0.018265285714285668,0.027987214285714237,0.02818393333333331,-6904.0,-5249.071428571428,4093.5666666666666
2000-01-05,11.3217,11.3217,11.0855,11.2233,4.701733,315513.0,1.0,0.9791374086930408,0.9913087257214023,-0.2845999999999993,-0.1855860000000007,79727.0,1.0123439917540822,1.0135160306039042,1.0127152427685278,0.994889162438224,0.993786235158858,0.993489214624571,1.0044607894683442,1.0056004752929495,1.005526452243285,0.04514285714285725,0.07172857142857149,0.06970000000000004,0.018265285714285668,0.027987214285714237,0.02818393333333331,-6904.0,-5249.071428571428,4093.5666666666666
2000-01-06,11.5187,11.6171,11.4202,11.5187,4.825483999999999,242098.0,1.0085426306788092,0.991448687785948,1.0,0.19700000000000095,0.1237509999999995,-73415.0,1.0123439917540822,1.0135160306039042,1.0127152427685278,0.994889162438224,0.993786235158858,0.993489214624571,1.0044607894683442,1.0056004752929495,1.005526452243285,0.04514285714285725,0.07172857142857149,0.06970000000000004,0.018265285714285668,0.027987214285714237,0.02818393333333331,-6904.0,-5249.071428571428,4093.5666666666666
2000-01-07,11.5187,11.6959,11.5187,11.5777,4.8502,260708.0,1.0153836804500507,1.0,1.0051221057931885,0.0,0.024716000000000626,18610.0,1.0123439917540822,1.0135160306039042,1.0127152427685278,0.994889162438224,0.993786235158858,0.993489214624571,1.0044607894683442,1.0056004752929495,1.005526452243285,0.04514285714285725,0.07172857142857149,0.06970000000000004,0.018265285714285668,0.027987214285714237,0.02818393333333331,-6904.0,-5249.071428571428,4093.5666666666666
2000-01-10,11.6437,11.9026,11.6368,11.814,4.949194,352205.0,1.0222352001511545,0.9994074048627153,1.0146259350550082,0.125,0.09899400000000025,91497.0,1.0123439917540822,1.0135160306039042,1.0127152427685278,0.994889162438224,0.993786235158858,0.993489214624571,1.0044607894683442,1.0056004752929495,1.005526452243285,0.04514285714285725,0.07172857142857149,0.06970000000000004,0.018265285714285668,0.027987214285714237,0.02818393333333331,-6904.0,-5249.071428571428,4093.5666666666666
2000-01-11,11.8632,12.0109,11.8632,11.8632,4.969804,321623.0,1.0124502663699506,1.0,1.0,0.21950000000000003,0.020609999999999573,-30582.0,1.0123439917540822,1.0135160306039042,1.0127152427685278,0.994889162438224,0.993786235158858,0.993489214624571,1.0044607894683442,1.0056004752929495,1.005526452243285,0.04514285714285725,0.07172857142857149,0.06970000000000004,0.018265285714285668,0.027987214285714237,0.02818393333333331,-6904.0,-5249.071428571428,4093.5666666666666
2000-01-12,11.814,12.0011,11.7549,11.9912,5.023427,166534.0,1.0158371423734551,0.9949974606399187,1.0149991535466396,-0.0492000000000008,0.053622999999999976,-155089.0,1.0123439917540822,1.0135160306039042,1.0127152427685278,0.994889162438224,0.993786235158858,0.993489214624571,1.0044607894683442,1.0056004752929495,1.005526452243285,0.04514285714285725,0.07172857142857149,0.06970000000000004,0.018265285714285668,0.027987214285714237,0.02818393333333331,-6904.0,-5249.071428571428,4093.5666666666666
2000-01-13,11.9223,11.9715,11.814,11.9715,5.015176,187458.0,1.0041267205153368,0.9909161822802647,1.0041267205153368,0.10829999999999984,-0.008250999999999564,20924.0,1.0112250915055367,1.0135160306039042,1.0127152427685278,0.9937010206088409,0.993786235158858,0.993489214624571,1.0043118058045108,1.0056004752929495,1.005526452243285,0.04514285714285725,0.07172857142857149,0.06970000000000004,0.018265285714285668,0.027987214285714237,0.02818393333333331,-6904.0,-5249.071428571428,4093.5666666666666
2000-01-14,11.9617,12.1094,11.9124,12.1094,5.072945,203152.0,1.0123477432137573,0.995878512251603,1.0123477432137573,0.039400000000000546,0.057768999999999515,15694.0,1.0129890548217877,1.0135160306039042,1.0127152427685278,0.9960926068314927,0.993786235158858,0.993489214624571,1.00731737973199,1.0056004752929495,1.005526452243285,0.09142857142857151,0.07172857142857149,0.06970000000000004,0.053030285714285696,0.027987214285714237,0.02818393333333331,-16051.57142857143,-5249.071428571428,4093.5666666666666
2000-01-17,12.2019,12.5918,12.198,12.5721,5.266782,342854.0,1.0319540399445988,0.9996803776461043,1.030339537285177,0.24019999999999975,0.19383700000000026,139702.0,1.0163335418597577,1.0135160306039042,1.0127152427685278,0.9972685625258009,0.993786235158858,0.993489214624571,1.0116515993441582,1.0056004752929495,1.005526452243285,0.09759999999999991,0.07172857142857149,0.06970000000000004,0.06304257142857152,0.027987214285714237,0.02818393333333331,14393.714285714286,-5249.071428571428,4093.5666666666666
2000-01-18,12.6449,13.1431,12.6449,12.7985,5.361627,478138.0,1.0393992835056032,1.0,1.0121471897761154,0.4429999999999996,0.09484500000000029,135284.0,1.019764342296265,1.0135160306039042,1.0127152427685278,0.9972685625258009,0.993786235158858,0.993489214624571,1.0126551827702905,1.0056004752929495,1.005526452243285,0.16088571428571413,0.07172857142857149,0.06970000000000004,0.07306100000000004,0.027987214285714237,0.02818393333333331,31061.428571428572,-5249.071428571428,4093.5666666666666
2000-01-19,12.7985,12.7985,12.4933,12.6134,5.284083,214224.0,1.0,0.9761534554830643,0.9855373676602727,0.15360000000000085,-0.0775440000000005,-263914.0,1.0165878851318144,1.0135160306039042,1.0127152427685278,0.9939465697572792,0.993786235158858,0.993489214624571,1.0084996731424714,1.0056004752929495,1.005526452243285,0.16497142857142855,0.07172857142857149,0.06970000000000004,0.04784128571428565,0.027987214285714237,0.02818393333333331,-19711.571428571428,-5249.071428571428,4093.5666666666666
2000-01-20,12.6095,12.7985,12.6095,12.7985,5.361627,189132.0,1.0149886989967882,1.0,1.0149886989967882,-0.18900000000000006,0.0775440000000005,-25092.0,1.01695051836422,1.0135160306039042,1.0127152427685278,0.9939465697572792,0.993786235158858,0.993489214624571,1.0106409158562981,1.0056004752929495,1.005526452243285,0.10661428571428568,0.07172857142857149,0.06970000000000004,0.05597471428571436,0.027987214285714237,0.02818393333333331,-18927.285714285714,-5249.071428571428,4093.5666666666666
2000-01-21,12.7985,12.7985,12.6213,12.641,5.295645,70821.0,1.0,0.9861546274954095,0.9876938703754345,0.18900000000000006,-0.06598199999999999,-118311.0,1.0146880694537264,1.0135160306039042,1.0127152427685278,0.9926833078794922,0.993786235158858,0.993489214624571,1.0067401611175544,1.0056004752929495,1.005526452243285,0.14064285714285724,0.07172857142857149,0.06970000000000004,0.038888285714285785,0.027987214285714237,0.02818393333333331,-13673.285714285714,-5249.071428571428,4093.5666666666666
2000-01-24,12.6105,12.6902,12.5524,12.6016,5.27914,162299.0,1.006320130050355,0.9953927282819872,0.9992942389278775,-0.1880000000000006,-0.016505000000000436,91478.0,1.0150014136730146,1.0131132525892756,1.0127152427685278,0.993322814451167,0.993511917530004,0.993489214624571,1.0060498066050605,1.0051808062047856,1.005526452243285,0.09831428571428573,0.07172857142857149,0.06970000000000004,0.03770914285714281,0.027987214285714237,0.02818393333333331,-3594.1428571428573,-5249.071428571428,4093.5666666666666
2000-01-25,12.5455,12.6016,12.3161,12.4825,5.229246,120439.0,1.00447172292854,0.981714559005221,0.9949782790642062,-0.0649999999999995,-0.049894000000000105,-41860.0,1.0138762679179836,1.0134326613698856,1.0127152427685278,0.9912993925588266,0.9936959996951596,0.993489214624571,1.003568454583696,1.005442917157843,1.005526452243285,0.08340000000000002,0.08741428571428576,0.06970000000000004,0.02232871428571429,0.03767949999999999,0.02818393333333331,-11816.142857142857,-13933.857142857143,4093.5666666666666
2000-01-26,12.4825,12.4825,12.4825,12.4825,5.229246,0.0,1.0,1.0,1.0,-0.06300000000000061,0.0,-120439.0,1.0093114050687553,1.0128224734642564,1.0127152427685278,0.9913450528950973,0.9943068077104492,0.993489214624571,0.9992342349715279,1.005442917157843,1.005526452243285,0.040085714285714245,0.06884285714285708,0.06970000000000004,-0.005362285714285748,0.028840142857142887,0.02818393333333331,-48979.142857142855,-17292.714285714286,4093.5666666666666
2000-01-27,12.5406,12.6508,12.4835,12.6016,5.27914,99198.0,1.008787458335327,0.9954467888298806,1.0048642010749087,0.058099999999999596,0.049894000000000105,99198.0,1.0049382871872872,1.0123513147417762,1.0127152427685278,0.990694594156509,0.993981578341155,0.993489214624571,0.9981938080142125,1.0054244953922515,1.005526452243285,-0.01490000000000004,0.07299285714285705,0.06970000000000004,-0.011783857142857204,0.03063857142857142,0.02818393333333331,-54134.28571428572,-11536.42857142857,4093.5666666666666
2000-01-28,12.6016,12.7296,12.6016,12.7296,5.332762000000001,95051.0,1.0101574403250382,1.0,1.0101574403250382,0.06099999999999994,0.053622000000000725,-4147.0,1.006389350090864,1.0114886176113393,1.0127152427685278,0.9941012433732139,0.9940239065652466,0.993489214624571,1.001710961252036,1.0051053171972537,1.005526452243285,-0.028128571428571596,0.06842142857142848,0.06970000000000004,0.006954142857142972,0.02739771428571431,0.02818393333333331,-17024.714285714286,-18368.14285714286,4093.5666666666666
2000-01-31,12.4835,12.6016,12.4539,12.5031,5.237875,82278.0,1.009460487843954,0.9976288701085434,1.0015700724956944,-0.1181000000000001,-0.09488700000000083,-12773.0,1.0055996056404592,1.0112750620023394,1.0127152427685278,0.9937625105315774,0.9938545401444283,0.993489214624571,0.9997940146090228,1.0052174652326604,1.005526452243285,-0.018000000000000176,0.04430714285714275,0.06970000000000004,-0.01767885714285722,0.01914792857142857,0.02818393333333331,-15264.857142857143,-17096.071428571428,4093.5666666666666
2000-02-01,12.7414,12.7985,12.5031,12.6508,5.2997510000000005,167320.0,1.004481454157314,0.9812971886919805,0.9928893214246471,0.25790000000000113,0.06187600000000071,85042.0,1.0062398133772184,1.0104639414154724,1.0127152427685278,0.9930685907025161,0.9928759492910041,0.993489214624571,1.0005362219017673,1.003638191509661,1.005526452243285,-0.008157142857142878,0.06624285714285717,0.06970000000000004,0.0005865714285714521,0.01973742857142862,0.02818393333333331,13785.57142857143,56.142857142857146,4093.5666666666666
2000-02-02,12.7493,12.8477,12.6705,12.7493,5.3410150000000005,180060.0,1.0077180707960436,0.9938192685088594,1.0,0.007899999999999352,0.04126399999999997,12740.0,1.0064395191980309,1.0107204664355227,1.0127152427685278,0.9928438107349263,0.9930833125930467,0.993489214624571,1.0006370449120705,1.0033434257585656,1.005526452243285,0.0198285714285714,0.059071428571428566,0.06970000000000004,0.008839285714285796,0.0232742142857143,0.02818393333333331,2537.285714285714,-528.4285714285714,4093.5666666666666
2000-02-03,12.8054,12.8477,12.6016,12.706,5.322876,370285.0,1.0033032939228763,0.9840848392084588,0.9922376497415152,0.056100000000000705,-0.01813900000000057,190225.0,1.0062726007686504,1.010074434343317,1.0127152427685278,0.9931824221925317,0.9922409073756792,0.993489214624571,1.0002455264374004,1.0019069905105482,1.005526452243285,0.037128571428571434,0.06026428571428572,0.06970000000000004,0.0133757142857143,0.017852214285714294,0.02818393333333331,35692.28571428572,11938.07142857143,4093.5666666666666
2000-02-04,12.7434,12.7985,12.6508,12.7887,5.357521,170646.0,1.0043238068333413,0.9927334934161999,1.0035547812985546,-0.062000000000001165,0.03464500000000026,-199639.0,1.0068902874591277,1.0081008462639416,1.0127152427685278,0.9921443498234174,0.9917447013592575,0.993489214624571,1.0007533523371939,0.9999937936543609,1.005526452243285,0.0372714285714285,0.038678571428571375,0.06970000000000004,0.018325000000000053,0.0064813571428571515,0.02818393333333331,24378.0,-12300.57142857143,4093.5666666666666
2000-02-07,12.7148,12.8182,12.7001,12.8083,5.365734,150302.0,1.0081322553245036,0.9988438669896499,1.0073536351338597,-0.02859999999999907,0.008212999999999582,-20344.0,1.00679668702901,1.0058674871081486,1.0127152427685278,0.9926296467033845,0.9916621204299468,0.993489214624571,1.001108985774187,0.9996513968941999,1.005526452243285,0.0248857142857144,0.00499285714285718,0.06970000000000004,0.012370571428571406,0.0002933571428571012,0.02818393333333331,7300.571428571428,-23416.85714285714,4093.5666666666666
2000-02-08,12.7001,13.0643,12.7001,12.9954,5.444113,170651.0,1.028676939551657,1.0,1.0232517854190124,-0.014699999999999491,0.07837899999999998,20349.0,1.00944232977567,1.007915839933267,1.0127152427685278,0.9926296467033845,0.9933654450382994,0.993489214624571,1.0029796065018977,1.0023452838769669,1.005526452243285,0.014071428571428766,-0.007028571428571416,0.06970000000000004,0.015907285714285586,0.011430714285714278,0.02818393333333331,10800.0,-3112.3571428571427,4093.5666666666666
2000-02-09,13.0003,13.2711,13.0003,13.0939,5.485374,221829.0,1.0208302885318032,1.0,1.0071998338499881,0.30019999999999847,0.041261000000000436,51178.0,1.0110665870167914,1.0083330963286252,1.0127152427685278,0.9929683795450212,0.9933654450382994,0.993489214624571,1.0037838581239396,1.0017889363664811,1.005526452243285,0.07382857142857142,0.02791428571428562,0.06970000000000004,0.03535700000000005,0.008839071428571417,0.02818393333333331,19935.85714285714,2335.5,4093.5666666666666
2000-02-10,13.0456,13.1726,12.8576,12.9954,5.444113,121764.0,1.0097350830931502,0.9855890108542343,0.9961519592812902,0.045300000000001006,-0.041261000000000436,-100065.0,1.0118171054361964,1.0090284594067074,1.0127152427685278,0.9935814969967718,0.993325043849644,0.993489214624571,1.004249949246317,1.0023930855740422,1.005526452243285,0.043457142857142826,0.017649999999999975,0.06970000000000004,0.020623142857142746,0.010604857142857098,0.02818393333333331,-6508.0,3638.785714285714,4093.5666666666666
2000-02-11,12.9954,13.4187,12.9954,13.3597,5.596728,241375.0,1.0325730643150652,1.0,1.0280329962909953,-0.050200000000000244,0.15261499999999995,119611.0,1.0153678187960566,1.0109036689970439,1.0127152427685278,0.9944644586383633,0.9936541346866449,0.993489214624571,1.0082546630021736,1.0044458539571222,1.005526452243285,0.03515714285714289,0.027492857142857145,0.06970000000000004,0.03653042857142846,0.022684857142857125,0.02818393333333331,8759.285714285714,5648.285714285715,4093.5666666666666
2000-02-14,13.2917,13.7338,13.0939,13.6353,5.712184,465543.0,1.0332613585922041,0.9851185326181,1.0258507188696706,0.29630000000000045,0.115456,224168.0,1.0196475423202465,1.0129600715444484,1.0127152427685278,0.9946121291254549,0.9938972756589932,0.993489214624571,1.0130565300204817,1.006651028228941,1.005526452243285,0.06947142857142856,0.0533,0.06970000000000004,0.05561542857142854,0.03449557142857142,0.02818393333333331,13608.285714285714,24650.285714285714,4093.5666666666666
2000-02-15,13.6973,13.9799,13.6846,13.6846,5.732837,358593.0,1.0206318033481052,0.999072809969848,0.999072809969848,0.40559999999999974,0.020653000000000254,-106950.0,1.0219772561080698,1.0144337717835987,1.013004335471626,0.995517745775976,0.9938310477996968,0.993483869120701,1.0124162484020949,1.0065848003696445,1.005323225703541,0.13627142857142868,0.0867714285714286,0.06970000000000004,0.053616571428571395,0.035970785714285726,0.02818393333333331,26849.571428571428,25613.785714285714,4093.5666666666666
2000-02-16,13.7899,13.9799,13.783,13.9799,5.856544,280354.0,1.013778199986947,0.9994996337899478,1.013778199986947,0.09259999999999913,0.12370700000000046,-78239.0,1.022783819631276,1.0147902533301432,1.0134636088045244,0.9956114267474472,0.9941205367254158,0.9941626099572646,1.0133340433811073,1.007221514577647,1.006072208179059,0.15358571428571416,0.08923571428571428,0.08227333333333332,0.07011571428571438,0.04124314285714289,0.03849370000000001,18578.85714285714,12939.714285714286,-1171.9666666666667
2000-02-17,13.7899,13.9799,13.783,13.9799,5.856544,207386.0,1.013778199986947,0.9994996337899478,1.013778199986947,0.0,0.0,-72968.0,1.0206554282648888,1.0150488790202794,1.0136381277814623,0.9955399458602968,0.9940847962818407,0.9944309748240646,1.0119806740336696,1.0074801402677835,1.0065314815119573,0.15568571428571407,0.08487857142857143,0.07570666666666662,0.05891871428571438,0.03741299999999998,0.0343686666666667,5247.857142857143,8023.928571428572,-1157.0666666666666
2000-02-18,13.9307,14.1276,13.9307,13.9799,5.856544,257176.0,1.0141342502530382,1.0,1.003531767965716,0.14080000000000048,0.0,49790.0,1.0196988513679224,1.0153827191923568,1.0135964801082284,0.9955399458602968,0.9942541627026591,0.9944309748240646,1.0114566646216305,1.0076202613727852,1.0064784702510416,0.1329142857142858,0.1033714285714286,0.08039999999999997,0.053024285714285746,0.0441906428571429,0.033544800000000013,5049.571428571428,12492.714285714286,-117.73333333333333
2000-02-21,13.6846,13.9799,13.4876,13.9307,5.835933,316011.0,1.0215790012130426,0.9856042558788712,1.017983718924923,-0.2461000000000002,-0.0206110000000006,58835.0,1.021390839670764,1.0166039725534803,1.0135746068102913,0.9955421237209592,0.9945618103588655,0.9939708698579365,1.0145754874278639,1.0094127183370905,1.0065903963800387,0.09128571428571419,0.06737142857142851,0.06802999999999997,0.05597428571428572,0.038298714285714235,0.02955796666666665,27749.571428571428,10620.785714285714,-1206.4666666666667
2000-02-22,13.9307,14.098,13.783,14.0784,5.89781,207032.0,1.0120094467614693,0.9893975177126777,1.0106024822873223,0.2461000000000002,0.06187699999999996,-108979.0,1.0184531800202505,1.0169104994081537,1.0135599128233421,0.994027483394199,0.9942459710162811,0.9936174537816923,1.0120854139987678,1.0101700385004706,1.0069438124562828,0.13361428571428569,0.08438571428571429,0.06891666666666664,0.0430117142857143,0.03977107142857138,0.03093353333333333,-4906.142857142857,1926.5714285714287,-3819.7
