Date,Open,High,Low,Close,Adj Close,Volume,vh,vl,vc,open_s,Adj Close_s,volume_s,vh_roll_7,vh_roll_14,vh_roll_30,vl_roll_7,vl_roll_14,vl_roll_30,vc_roll_7,vc_roll_14,vc_roll_30,open_s_roll_7,open_s_roll_14,open_s_roll_30,Adj Close_s_roll_7,Adj Close_s_roll_14,Adj Close_s_roll_30,volume_s_roll_7,volume_s_roll_14,volume_s_roll_30
2000-06-12,1.83076,1.83076,1.83076,1.83076,0.490646,0.0,1.0,1.0,1.0,,,,1.005461865506461,1.009867524555658,1.0068446531165913,0.9843503761597755,0.9905782102355507,0.9889759455134808,0.9958880314067885,1.002523175228762,0.9984039506465119,0.013077142857142851,0.02223071428571431,0.005126000000000001,0.003855000000000005,0.005081714285714285,0.0013083999999999984,48937.57142857143,17554.714285714286,7203.2
2000-06-13,1.96074,1.96074,1.85822,1.90399,0.5102720000000001,666916.0,1.0,0.9477136183277742,0.9710568458847171,0.12997999999999998,0.019626000000000032,666916.0,1.005461865506461,1.009867524555658,1.0068446531165913,0.9843503761597755,0.9905782102355507,0.9889759455134808,0.9958880314067885,1.002523175228762,0.9984039506465119,0.013077142857142851,0.02223071428571431,0.005126000000000001,0.003855000000000005,0.005081714285714285,0.0013083999999999984,48937.57142857143,17554.714285714286,7203.2
2000-06-14,1.91314,1.93145,1.88568,1.9223,0.5151789999999999,829718.0,1.0095706534806652,0.9856466332835025,1.004787940244833,-0.047599999999999865,0.004906999999999884,162802.0,1.005461865506461,1.009867524555658,1.0068446531165913,0.9843503761597755,0.9905782102355507,0.9889759455134808,0.9958880314067885,1.002523175228762,0.9984039506465119,0.013077142857142851,0.02223071428571431,0.005126000000000001,0.003855000000000005,0.005081714285714285,0.0013083999999999984,48937.57142857143,17554.714285714286,7203.2
2000-06-15,1.94061,1.94976,1.9223,1.93145,0.5176310000000001,657756.0,1.00471501228995,0.9905648224012037,0.9952798346911538,0.027469999999999883,0.0024520000000001207,-171962.0,1.005461865506461,1.009867524555658,1.0068446531165913,0.9843503761597755,0.9905782102355507,0.9889759455134808,0.9958880314067885,1.002523175228762,0.9984039506465119,0.013077142857142851,0.02223071428571431,0.005126000000000001,0.003855000000000005,0.005081714285714285,0.0013083999999999984,48937.57142857143,17554.714285714286,7203.2
2000-06-16,1.9223,1.9223,1.89484,1.90399,0.5102720000000001,360752.0,1.0,0.9857150288716643,0.9904749518805598,-0.01831000000000005,-0.007359000000000004,-297004.0,1.005461865506461,1.009867524555658,1.0068446531165913,0.9843503761597755,0.9905782102355507,0.9889759455134808,0.9958880314067885,1.002523175228762,0.9984039506465119,0.013077142857142851,0.02223071428571431,0.005126000000000001,0.003855000000000005,0.005081714285714285,0.0013083999999999984,48937.57142857143,17554.714285714286,7203.2
2000-06-19,1.90399,1.93145,1.87653,1.9223,0.5151789999999999,446390.0,1.0144223446551714,0.9855776553448284,1.009616647146256,-0.018309999999999826,0.004906999999999884,85638.0,1.005461865506461,1.009867524555658,1.0068446531165913,0.9843503761597755,0.9905782102355507,0.9889759455134808,0.9958880314067885,1.002523175228762,0.9984039506465119,0.013077142857142851,0.02223071428571431,0.005126000000000001,0.003855000000000005,0.005081714285714285,0.0013083999999999984,48937.57142857143,17554.714285714286,7203.2
2000-06-20,1.9223,1.94061,1.91314,1.9223,0.5151789999999999,444260.0,1.0095250481194402,0.9952348748894554,1.0,0.018309999999999826,0.0,-2130.0,1.005461865506461,1.009867524555658,1.0068446531165913,0.9843503761597755,0.9905782102355507,0.9889759455134808,0.9958880314067885,1.002523175228762,0.9984039506465119,0.013077142857142851,0.02223071428571431,0.005126000000000001,0.003855000000000005,0.005081714285714285,0.0013083999999999984,48937.57142857143,17554.714285714286,7203.2
2000-06-21,1.9223,1.94061,1.9223,1.93145,0.5176310000000001,342563.0,1.0095250481194402,1.0,1.0047599230088955,0.0,0.0024520000000001207,-101697.0,1.0068225866663811,1.009867524555658,1.0068446531165913,0.9843503761597755,0.9905782102355507,0.9889759455134808,0.9965680204080593,1.002523175228762,0.9984039506465119,0.013077142857142851,0.02223071428571431,0.005126000000000001,0.003855000000000005,0.005081714285714285,0.0013083999999999984,48937.57142857143,17554.714285714286,7203.2
2000-06-22,1.94061,1.95891,1.94061,1.94976,0.5225380000000001,321708.0,1.0094300245799002,1.0,1.00471501228995,0.01831000000000005,0.004906999999999995,-20855.0,1.0081697330349382,1.009867524555658,1.0068446531165913,0.9918198592558077,0.9905782102355507,0.9889759455134808,1.0013763298945213,1.002523175228762,0.9984039506465119,-0.002875714285714283,0.02223071428571431,0.005126000000000001,0.0017522857142857143,0.005081714285714285,0.0013083999999999984,-49315.42857142857,17554.714285714286,7203.2
2000-06-23,1.95891,1.98638,1.95891,1.98638,0.532353,263699.0,1.0140231046857693,1.0,1.0140231046857693,0.018299999999999983,0.009814999999999907,-58009.0,1.0088057974928102,1.009867524555658,1.0068446531165913,0.9938703402153074,0.9905782102355507,0.9889759455134808,1.0026956391003692,1.002523175228762,0.9984039506465119,0.006538571428571409,0.02223071428571431,0.005126000000000001,0.0024534285714285747,0.005081714285714285,0.0013083999999999984,-80859.85714285714,17554.714285714286,7203.2
2000-06-26,2.00468,2.02299,1.97722,2.01384,0.539712,336112.0,1.0091336273120897,0.9863020531955224,1.004569307819702,0.04577000000000009,0.007359000000000004,72413.0,1.0094370282102587,1.009867524555658,1.0068446531165913,0.9932613731859244,0.9905782102355507,0.9889759455134808,1.0040227066901617,1.002523175228762,0.9984039506465119,0.009152857142857154,0.02223071428571431,0.005126000000000001,0.003154428571428558,0.005081714285714285,0.0013083999999999984,-45949.142857142855,17554.714285714286,7203.2
2000-06-27,2.02299,2.08707,2.02299,2.08707,0.559338,484951.0,1.031675885693948,1.0,1.031675885693948,0.01831000000000005,0.019626000000000032,148839.0,1.0139621547379656,1.009867524555658,1.0068446531165913,0.9953020833471152,0.9905782102355507,0.9889759455134808,1.0099085543777886,1.002523175228762,0.9984039506465119,0.014384285714285738,0.02223071428571431,0.005126000000000001,0.007009428571428563,0.005081714285714285,0.0013083999999999984,17742.714285714286,17554.714285714286,7203.2
